Year,Month,Day,Max Temp (°C),Min Temp (°C),Mean Temp (°C),Total Precip (mm)
2016,12,18,NaN,NaN,NaN,NaN
2016,12,19,NaN,NaN,NaN,NaN
2016,12,20,NaN,NaN,NaN,NaN
2016,12,21,NaN,NaN,NaN,NaN
2016,12,22,NaN,NaN,NaN,NaN
2016,12,23,NaN,NaN,NaN,NaN
2016,12,24,NaN,NaN,NaN,NaN
2016,12,25,NaN,NaN,NaN,NaN
2016,12,26,NaN,NaN,NaN,NaN
2016,12,27,NaN,NaN,NaN,NaN
2016,12,28,NaN,NaN,NaN,NaN
2016,12,29,NaN,NaN,NaN,NaN
2016,12,30,NaN,NaN,NaN,NaN
2016,12,31,NaN,NaN,NaN,NaN
2016,1,1,NaN,NaN,NaN,NaN
2016,1,2,NaN,NaN,NaN,NaN
2016,1,3,NaN,NaN,NaN,NaN
2016,1,4,NaN,NaN,NaN,NaN
2016,1,5,NaN,NaN,NaN,NaN
2016,1,6,NaN,NaN,NaN,NaN
2016,1,7,NaN,NaN,NaN,NaN
2016,1,8,NaN,NaN,NaN,NaN
2016,1,9,NaN,NaN,NaN,NaN
2016,1,10,NaN,NaN,NaN,NaN
2016,1,11,NaN,NaN,NaN,NaN
2016,1,12,NaN,NaN,NaN,NaN
2016,1,13,NaN,NaN,NaN,NaN
2016,1,14,NaN,NaN,NaN,NaN
2016,1,15,NaN,NaN,NaN,NaN
2016,1,16,NaN,NaN,NaN,NaN
2016,1,17,NaN,NaN,NaN,NaN
2016,1,18,NaN,NaN,NaN,NaN
2016,1,19,NaN,NaN,NaN,NaN
2016,1,20,NaN,NaN,NaN,NaN
2016,1,21,NaN,NaN,NaN,NaN
2016,1,22,NaN,NaN,NaN,NaN
2016,1,23,NaN,NaN,NaN,NaN
2016,1,24,NaN,NaN,NaN,NaN
2016,1,25,NaN,NaN,NaN,NaN
2016,1,26,NaN,NaN,NaN,NaN
2016,1,27,NaN,NaN,NaN,NaN
2016,1,28,NaN,NaN,NaN,NaN
2016,1,29,NaN,NaN,NaN,NaN
2016,1,30,NaN,NaN,NaN,NaN
2016,1,31,NaN,NaN,NaN,NaN
2016,2,1,NaN,NaN,NaN,NaN
2016,2,2,NaN,NaN,NaN,NaN
2016,2,3,NaN,NaN,NaN,NaN
2016,2,4,NaN,NaN,NaN,NaN
2016,2,5,NaN,NaN,NaN,NaN
2016,2,6,NaN,NaN,NaN,NaN
2016,2,7,NaN,NaN,NaN,NaN
2016,2,8,NaN,NaN,NaN,NaN
2016,2,9,NaN,NaN,NaN,NaN
2016,2,10,NaN,NaN,NaN,NaN
2016,2,11,NaN,NaN,NaN,NaN
2016,2,12,NaN,NaN,NaN,NaN
2016,2,13,NaN,NaN,NaN,NaN
2016,2,14,NaN,NaN,NaN,NaN
2016,2,15,NaN,NaN,NaN,NaN
2016,2,16,NaN,NaN,NaN,NaN
2016,2,17,NaN,NaN,NaN,NaN
2016,2,18,NaN,NaN,NaN,NaN
2016,2,19,NaN,NaN,NaN,NaN
2016,2,20,NaN,NaN,NaN,NaN
2016,2,21,NaN,NaN,NaN,NaN
2016,2,22,NaN,NaN,NaN,NaN
2016,2,23,NaN,NaN,NaN,NaN
2016,2,24,NaN,NaN,NaN,NaN
2016,2,25,NaN,NaN,NaN,NaN
2016,2,26,NaN,NaN,NaN,NaN
2016,2,27,NaN,NaN,NaN,NaN
2016,2,28,NaN,NaN,NaN,NaN
2016,2,29,NaN,NaN,NaN,NaN
2016,3,1,NaN,NaN,NaN,NaN
2016,3,2,NaN,NaN,NaN,NaN
2016,3,3,NaN,NaN,NaN,NaN
2016,3,4,NaN,NaN,NaN,NaN
2016,3,5,NaN,NaN,NaN,NaN
2016,3,6,NaN,NaN,NaN,NaN
2016,3,7,NaN,NaN,NaN,NaN
2016,3,8,NaN,NaN,NaN,NaN
2016,3,9,NaN,NaN,NaN,NaN
2016,3,10,NaN,NaN,NaN,NaN
2016,3,11,NaN,NaN,NaN,NaN
2016,3,12,NaN,NaN,NaN,NaN
2016,3,13,NaN,NaN,NaN,NaN
2016,3,14,NaN,NaN,NaN,NaN
2016,3,15,NaN,NaN,NaN,NaN
2016,3,16,NaN,NaN,NaN,NaN
2016,3,17,NaN,NaN,NaN,NaN
2016,3,18,NaN,NaN,NaN,NaN
2016,3,19,NaN,NaN,NaN,NaN
2016,3,20,NaN,NaN,NaN,NaN
2016,3,21,NaN,NaN,NaN,NaN
2016,3,22,NaN,NaN,NaN,NaN
2016,3,23,NaN,NaN,NaN,NaN
2016,3,24,NaN,NaN,NaN,NaN
2016,3,25,NaN,NaN,NaN,NaN
2016,3,26,NaN,NaN,NaN,NaN
2016,3,27,NaN,NaN,NaN,NaN
2016,3,28,NaN,NaN,NaN,NaN
2016,3,29,NaN,NaN,NaN,NaN
2016,3,30,NaN,NaN,NaN,NaN
2016,3,31,NaN,NaN,NaN,NaN
2016,4,1,NaN,NaN,NaN,NaN
2016,4,2,NaN,NaN,NaN,NaN
2016,4,3,NaN,NaN,NaN,NaN
2016,4,4,NaN,NaN,NaN,NaN
2016,4,5,NaN,NaN,NaN,NaN
2016,4,6,NaN,NaN,NaN,NaN
2016,4,7,NaN,NaN,NaN,NaN
2016,4,8,NaN,NaN,NaN,NaN
2016,4,9,NaN,NaN,NaN,NaN
2016,4,10,NaN,NaN,NaN,NaN
2016,4,11,NaN,NaN,NaN,NaN
2016,4,12,NaN,NaN,NaN,NaN
2016,4,13,NaN,NaN,NaN,NaN
2016,4,14,NaN,NaN,NaN,NaN
2016,4,15,NaN,NaN,NaN,NaN
2016,4,16,NaN,NaN,NaN,NaN
2016,4,17,NaN,NaN,NaN,NaN
2016,4,18,NaN,NaN,NaN,NaN
2016,4,19,NaN,NaN,NaN,NaN
2016,4,20,NaN,NaN,NaN,NaN
2016,4,21,NaN,NaN,NaN,NaN
2016,4,22,NaN,NaN,NaN,NaN
2016,4,23,NaN,NaN,NaN,NaN
2016,4,24,NaN,NaN,NaN,NaN
2016,4,25,NaN,NaN,NaN,NaN
2016,4,26,NaN,NaN,NaN,NaN
2016,4,27,NaN,NaN,NaN,NaN
2016,4,28,NaN,NaN,NaN,NaN
2016,4,29,NaN,NaN,NaN,NaN
2016,4,30,NaN,NaN,NaN,NaN
2016,5,1,NaN,NaN,NaN,NaN
2016,5,2,NaN,NaN,NaN,NaN
2016,5,3,NaN,NaN,NaN,NaN
2016,5,4,NaN,NaN,NaN,NaN
2016,5,5,NaN,NaN,NaN,NaN
2016,5,6,NaN,NaN,NaN,NaN
2016,5,7,NaN,NaN,NaN,NaN
2016,5,8,NaN,NaN,NaN,NaN
2016,5,9,NaN,NaN,NaN,NaN
2016,5,10,NaN,NaN,NaN,NaN
2016,5,11,NaN,NaN,NaN,NaN
2016,5,12,NaN,NaN,NaN,NaN
2016,5,13,NaN,NaN,NaN,NaN
2016,5,14,NaN,NaN,NaN,NaN
2016,5,15,NaN,NaN,NaN,NaN
2016,5,16,NaN,NaN,NaN,NaN
2016,5,17,NaN,NaN,NaN,NaN
2016,5,18,NaN,NaN,NaN,NaN
2016,5,19,NaN,NaN,NaN,NaN
2016,5,20,NaN,NaN,NaN,NaN
2016,5,21,NaN,NaN,NaN,NaN
2016,5,22,NaN,NaN,NaN,NaN
2016,5,23,NaN,NaN,NaN,NaN
2016,5,24,NaN,NaN,NaN,NaN
2016,5,25,NaN,NaN,NaN,NaN
2016,5,26,NaN,NaN,NaN,NaN
2016,5,27,NaN,NaN,NaN,NaN
2016,5,28,NaN,NaN,NaN,NaN
2016,5,29,NaN,NaN,NaN,NaN
2016,5,30,NaN,NaN,NaN,NaN
2016,5,31,NaN,NaN,NaN,NaN
2016,6,1,NaN,NaN,NaN,NaN
2016,6,2,NaN,NaN,NaN,NaN
2016,6,3,NaN,NaN,NaN,NaN
2016,6,4,NaN,NaN,NaN,NaN
2016,6,5,NaN,NaN,NaN,NaN
2016,6,6,NaN,NaN,NaN,NaN
2016,6,7,NaN,NaN,NaN,NaN
2016,6,8,NaN,NaN,NaN,NaN
2016,6,9,NaN,NaN,NaN,NaN
2016,6,10,NaN,NaN,NaN,NaN
2016,6,11,NaN,NaN,NaN,NaN
2016,6,12,NaN,NaN,NaN,NaN
2016,6,13,NaN,NaN,NaN,NaN
2016,6,14,NaN,NaN,NaN,NaN
2016,6,15,NaN,NaN,NaN,NaN
2016,6,16,NaN,NaN,NaN,NaN
2016,6,17,NaN,NaN,NaN,NaN
2016,6,18,NaN,NaN,NaN,NaN
2016,6,19,NaN,NaN,NaN,NaN
2016,6,20,NaN,NaN,NaN,NaN
2016,6,21,NaN,NaN,NaN,NaN
2016,6,22,NaN,NaN,NaN,NaN
2016,6,23,NaN,NaN,NaN,NaN
2016,6,24,NaN,NaN,NaN,NaN
2016,6,25,NaN,NaN,NaN,NaN
2016,6,26,NaN,NaN,NaN,NaN
2016,6,27,NaN,NaN,NaN,NaN
2016,6,28,NaN,NaN,NaN,NaN
2016,6,29,NaN,NaN,NaN,NaN
2016,6,30,NaN,NaN,NaN,NaN
2016,7,1,NaN,NaN,NaN,NaN
2016,7,2,NaN,NaN,NaN,NaN
2016,7,3,NaN,NaN,NaN,NaN
2016,7,4,NaN,NaN,NaN,NaN
2016,7,5,NaN,NaN,NaN,NaN
2016,7,6,NaN,NaN,NaN,NaN
2016,7,7,NaN,NaN,NaN,NaN
2016,7,8,NaN,NaN,NaN,NaN
2016,7,9,NaN,NaN,NaN,NaN
2016,7,10,NaN,NaN,NaN,NaN
2016,7,11,NaN,NaN,NaN,NaN
2016,7,12,NaN,NaN,NaN,NaN
2016,7,13,NaN,NaN,NaN,NaN
2016,7,14,NaN,NaN,NaN,NaN
2016,7,15,NaN,NaN,NaN,NaN
2016,7,16,NaN,NaN,NaN,NaN
2016,7,17,NaN,NaN,NaN,NaN
2016,7,18,NaN,NaN,NaN,NaN
2016,7,19,NaN,NaN,NaN,NaN
2016,7,20,NaN,NaN,NaN,NaN
2016,7,21,NaN,NaN,NaN,NaN
2016,7,22,NaN,NaN,NaN,NaN
2016,7,23,NaN,NaN,NaN,NaN
2016,7,24,NaN,NaN,NaN,NaN
2016,7,25,NaN,NaN,NaN,NaN
2016,7,26,NaN,NaN,NaN,NaN
2016,7,27,NaN,NaN,NaN,NaN
2016,7,28,NaN,NaN,NaN,NaN
2016,7,29,NaN,NaN,NaN,NaN
2016,7,30,NaN,NaN,NaN,NaN
2016,7,31,NaN,NaN,NaN,NaN
2016,8,1,NaN,NaN,NaN,NaN
2016,8,2,NaN,NaN,NaN,NaN
2016,8,3,NaN,NaN,NaN,NaN
2016,8,4,NaN,NaN,NaN,NaN
2016,8,5,NaN,NaN,NaN,NaN
2016,8,6,NaN,NaN,NaN,NaN
2016,8,7,NaN,NaN,NaN,NaN
2016,8,8,NaN,NaN,NaN,NaN
2016,8,9,NaN,NaN,NaN,NaN
2016,8,10,NaN,NaN,NaN,NaN
2016,8,11,NaN,NaN,NaN,NaN
2016,8,12,NaN,NaN,NaN,NaN
2016,8,13,NaN,NaN,NaN,NaN
2016,8,14,NaN,NaN,NaN,NaN
2016,8,15,NaN,NaN,NaN,NaN
2016,8,16,NaN,NaN,NaN,NaN
2016,8,17,NaN,NaN,NaN,NaN
2016,8,18,NaN,NaN,NaN,NaN
2016,8,19,NaN,NaN,NaN,NaN
2016,8,20,NaN,NaN,NaN,NaN
2016,8,21,NaN,NaN,NaN,NaN
2016,8,22,NaN,NaN,NaN,NaN
2016,8,23,NaN,NaN,NaN,NaN
2016,8,24,NaN,NaN,NaN,NaN
2016,8,25,NaN,NaN,NaN,NaN
2016,8,26,NaN,NaN,NaN,NaN
2016,8,27,NaN,NaN,NaN,NaN
2016,8,28,NaN,NaN,NaN,NaN
2016,8,29,NaN,NaN,NaN,NaN
2016,8,30,NaN,NaN,NaN,NaN
2016,8,31,NaN,NaN,NaN,NaN
2016,9,1,NaN,NaN,NaN,NaN
2016,9,2,NaN,NaN,NaN,NaN
2016,9,3,NaN,NaN,NaN,NaN
2016,9,4,NaN,NaN,NaN,NaN
2016,9,5,NaN,NaN,NaN,NaN
2016,9,6,NaN,NaN,NaN,NaN
2016,9,7,NaN,NaN,NaN,NaN
2016,9,8,NaN,NaN,NaN,NaN
2016,9,9,NaN,NaN,NaN,NaN
2016,9,10,NaN,NaN,NaN,NaN
2016,9,11,NaN,NaN,NaN,NaN
2016,9,12,NaN,NaN,NaN,NaN
2016,9,13,NaN,NaN,NaN,NaN
2016,9,14,NaN,NaN,NaN,NaN
2016,9,15,NaN,NaN,NaN,NaN
2016,9,16,NaN,NaN,NaN,NaN
2016,9,17,NaN,NaN,NaN,NaN
2016,9,18,NaN,NaN,NaN,NaN
2016,9,19,NaN,NaN,NaN,NaN
2016,9,20,NaN,NaN,NaN,NaN
2016,9,21,NaN,NaN,NaN,NaN
2016,9,22,NaN,NaN,NaN,NaN
2016,9,23,NaN,NaN,NaN,NaN
2016,9,24,NaN,NaN,NaN,NaN
2016,9,25,NaN,NaN,NaN,NaN
2016,9,26,NaN,NaN,NaN,NaN
2016,9,27,NaN,NaN,NaN,NaN
2016,9,28,NaN,NaN,NaN,NaN
2016,9,29,NaN,NaN,NaN,NaN
2016,9,30,NaN,NaN,NaN,NaN
2016,10,1,NaN,NaN,NaN,NaN
2016,10,2,NaN,NaN,NaN,NaN
2016,10,3,NaN,NaN,NaN,NaN
2016,10,4,NaN,NaN,NaN,NaN
2016,10,5,NaN,NaN,NaN,NaN
2016,10,6,NaN,NaN,NaN,NaN
2016,10,7,NaN,NaN,NaN,NaN
2016,10,8,NaN,NaN,NaN,NaN
2016,10,9,NaN,NaN,NaN,NaN
2016,10,10,NaN,NaN,NaN,NaN
2016,10,11,NaN,NaN,NaN,NaN
2016,10,12,NaN,NaN,NaN,NaN
2016,10,13,NaN,NaN,NaN,NaN
2016,10,14,NaN,NaN,NaN,NaN
2016,10,15,NaN,NaN,NaN,NaN
2016,10,16,NaN,NaN,NaN,NaN
2016,10,17,NaN,NaN,NaN,NaN
2016,10,18,NaN,NaN,NaN,NaN
2016,10,19,NaN,NaN,NaN,NaN
2016,10,20,NaN,NaN,NaN,NaN
2016,10,21,NaN,NaN,NaN,NaN
2016,10,22,NaN,NaN,NaN,NaN
2016,10,23,NaN,NaN,NaN,NaN
2016,10,24,NaN,NaN,NaN,NaN
2016,10,25,NaN,NaN,NaN,NaN
2016,10,26,NaN,NaN,NaN,NaN
2016,10,27,NaN,NaN,NaN,NaN
2016,10,28,NaN,NaN,NaN,NaN
2016,10,29,NaN,NaN,NaN,NaN
2016,10,30,NaN,NaN,NaN,NaN
2016,10,31,NaN,NaN,NaN,NaN
2016,11,1,NaN,NaN,NaN,NaN
2016,11,2,NaN,NaN,NaN,NaN
2016,11,3,NaN,NaN,NaN,NaN
2016,11,4,NaN,NaN,NaN,NaN
2016,11,5,NaN,NaN,NaN,NaN
2016,11,6,NaN,NaN,NaN,NaN
2016,11,7,NaN,NaN,NaN,NaN
2016,11,8,NaN,NaN,NaN,NaN
2016,11,9,NaN,NaN,NaN,NaN
2016,11,10,NaN,NaN,NaN,NaN
2016,11,11,NaN,NaN,NaN,NaN
2016,11,12,NaN,NaN,NaN,NaN
2016,11,13,NaN,NaN,NaN,NaN
2016,11,14,NaN,NaN,NaN,NaN
2016,11,15,NaN,NaN,NaN,NaN
2016,11,16,NaN,NaN,NaN,NaN
2016,11,17,NaN,NaN,NaN,NaN
2016,11,18,NaN,NaN,NaN,NaN
2016,11,19,NaN,NaN,NaN,NaN
2016,11,20,NaN,NaN,NaN,NaN
2016,11,21,NaN,NaN,NaN,NaN
2016,11,22,NaN,NaN,NaN,NaN
2016,11,23,NaN,NaN,NaN,NaN
2016,11,24,NaN,NaN,NaN,NaN
2016,11,25,NaN,NaN,NaN,NaN
2016,11,26,NaN,NaN,NaN,NaN
2016,11,27,NaN,NaN,NaN,NaN
2016,11,28,NaN,NaN,NaN,NaN
2016,11,29,NaN,NaN,NaN,NaN
2016,11,30,NaN,NaN,NaN,NaN
2016,12,1,NaN,NaN,NaN,NaN
2016,12,2,NaN,NaN,NaN,NaN
2016,12,3,NaN,NaN,NaN,NaN
2016,12,4,NaN,NaN,NaN,NaN
2016,12,5,NaN,NaN,NaN,NaN
2016,12,6,NaN,NaN,NaN,NaN
2016,12,7,NaN,NaN,NaN,NaN
2016,12,8,NaN,NaN,NaN,NaN
2016,12,9,NaN,NaN,NaN,NaN
2016,12,10,NaN,NaN,NaN,NaN
2016,12,11,NaN,NaN,NaN,NaN
2016,12,12,NaN,NaN,NaN,NaN
2016,12,13,NaN,NaN,NaN,NaN
2016,12,14,NaN,NaN,NaN,NaN
2016,12,15,NaN,NaN,NaN,NaN
2016,12,16,NaN,NaN,NaN,NaN
2016,12,17,NaN,NaN,NaN,NaN
2016,12,18,NaN,NaN,NaN,NaN
2016,12,19,NaN,NaN,NaN,NaN
2016,12,20,NaN,NaN,NaN,NaN
2016,12,21,NaN,NaN,NaN,NaN
2016,12,22,NaN,NaN,NaN,NaN
2016,12,23,NaN,NaN,NaN,NaN
2016,12,24,NaN,NaN,NaN,NaN
2016,12,25,NaN,NaN,NaN,NaN
2016,12,26,NaN,NaN,NaN,NaN
2016,12,27,NaN,NaN,NaN,NaN
2016,12,28,NaN,NaN,NaN,NaN
2016,12,29,NaN,NaN,NaN,NaN
2016,12,30,NaN,NaN,NaN,NaN
2016,12,31,NaN,NaN,NaN,NaN
2016,1,1,NaN,NaN,NaN,NaN
2016,1,2,NaN,NaN,NaN,NaN
2016,1,3,NaN,NaN,NaN,NaN
2016,1,4,NaN,NaN,NaN,NaN
2016,1,5,NaN,NaN,NaN,NaN
2016,1,6,NaN,NaN,NaN,NaN
2016,1,7,NaN,NaN,NaN,NaN
2016,1,8,NaN,NaN,NaN,NaN
2016,1,9,NaN,NaN,NaN,NaN
2016,1,10,NaN,NaN,NaN,NaN
2016,1,11,NaN,NaN,NaN,NaN
2016,1,12,NaN,NaN,NaN,NaN
2016,1,13,NaN,NaN,NaN,NaN
2016,1,14,NaN,NaN,NaN,NaN
2016,1,15,NaN,NaN,NaN,NaN
2016,1,16,NaN,NaN,NaN,NaN
2016,1,17,NaN,NaN,NaN,NaN
2016,1,18,NaN,NaN,NaN,NaN
2016,1,19,NaN,NaN,NaN,NaN
2016,1,20,NaN,NaN,NaN,NaN
2016,1,21,NaN,NaN,NaN,NaN
2016,1,22,NaN,NaN,NaN,NaN
2016,1,23,NaN,NaN,NaN,NaN
2016,1,24,NaN,NaN,NaN,NaN
2016,1,25,NaN,NaN,NaN,NaN
2016,1,26,NaN,NaN,NaN,NaN
2016,1,27,NaN,NaN,NaN,NaN
2016,1,28,NaN,NaN,NaN,NaN
2016,1,29,NaN,NaN,NaN,NaN
2016,1,30,NaN,NaN,NaN,NaN
2016,1,31,NaN,NaN,NaN,NaN
2016,2,1,NaN,NaN,NaN,NaN
2016,2,2,NaN,NaN,NaN,NaN
2016,2,3,NaN,NaN,NaN,NaN
2016,2,4,NaN,NaN,NaN,NaN
2016,2,5,NaN,NaN,NaN,NaN
2016,2,6,NaN,NaN,NaN,NaN
2016,2,7,NaN,NaN,NaN,NaN
2016,2,8,NaN,NaN,NaN,NaN
2016,2,9,NaN,NaN,NaN,NaN
2016,2,10,NaN,NaN,NaN,NaN
2016,2,11,NaN,NaN,NaN,NaN
2016,2,12,NaN,NaN,NaN,NaN
2016,2,13,NaN,NaN,NaN,NaN
2016,2,14,NaN,NaN,NaN,NaN
2016,2,15,NaN,NaN,NaN,NaN
2016,2,16,NaN,NaN,NaN,NaN
2016,2,17,NaN,NaN,NaN,NaN
2016,2,18,NaN,NaN,NaN,NaN
2016,2,19,NaN,NaN,NaN,NaN
2016,2,20,NaN,NaN,NaN,NaN
2016,2,21,NaN,NaN,NaN,NaN
2016,2,22,NaN,NaN,NaN,NaN
2016,2,23,NaN,NaN,NaN,NaN
2016,2,24,NaN,NaN,NaN,NaN
2016,2,25,NaN,NaN,NaN,NaN
2016,2,26,NaN,NaN,NaN,NaN
2016,2,27,NaN,NaN,NaN,NaN
2016,2,28,NaN,NaN,NaN,NaN
2016,2,29,NaN,NaN,NaN,NaN
2016,3,1,NaN,NaN,NaN,NaN
2016,3,2,NaN,NaN,NaN,NaN
2016,3,3,NaN,NaN,NaN,NaN
2016,3,4,NaN,NaN,NaN,NaN
2016,3,5,NaN,NaN,NaN,NaN
2016,3,6,NaN,NaN,NaN,NaN
2016,3,7,NaN,NaN,NaN,NaN
2016,3,8,NaN,NaN,NaN,NaN
2016,3,9,NaN,NaN,NaN,NaN
2016,3,10,NaN,NaN,NaN,NaN
2016,3,11,NaN,NaN,NaN,NaN
2016,3,12,NaN,NaN,NaN,NaN
2016,3,13,NaN,NaN,NaN,NaN
2016,3,14,NaN,NaN,NaN,NaN
2016,3,15,NaN,NaN,NaN,NaN
2016,3,16,NaN,NaN,NaN,NaN
2016,3,17,NaN,NaN,NaN,NaN
2016,3,18,NaN,NaN,NaN,NaN
2016,3,19,NaN,NaN,NaN,NaN
2016,3,20,NaN,NaN,NaN,NaN
2016,3,21,NaN,NaN,NaN,NaN
2016,3,22,NaN,NaN,NaN,NaN
2016,3,23,NaN,NaN,NaN,NaN
2016,3,24,NaN,NaN,NaN,NaN
2016,3,25,NaN,NaN,NaN,NaN
2016,3,26,NaN,NaN,NaN,NaN
2016,3,27,NaN,NaN,NaN,NaN
2016,3,28,NaN,NaN,NaN,NaN
2016,3,29,NaN,NaN,NaN,NaN
2016,3,30,NaN,NaN,NaN,NaN
2016,3,31,NaN,NaN,NaN,NaN
2016,4,1,NaN,NaN,NaN,NaN
2016,4,2,NaN,NaN,NaN,NaN
2016,4,3,NaN,NaN,NaN,NaN
2016,4,4,NaN,NaN,NaN,NaN
2016,4,5,NaN,NaN,NaN,NaN
2016,4,6,NaN,NaN,NaN,NaN
2016,4,7,NaN,NaN,NaN,NaN
2016,4,8,NaN,NaN,NaN,NaN
2016,4,9,NaN,NaN,NaN,NaN
2016,4,10,NaN,NaN,NaN,NaN
2016,4,11,NaN,NaN,NaN,NaN
2016,4,12,NaN,NaN,NaN,NaN
2016,4,13,NaN,NaN,NaN,NaN
2016,4,14,NaN,NaN,NaN,NaN
2016,4,15,NaN,NaN,NaN,NaN
2016,4,16,NaN,NaN,NaN,NaN
2016,4,17,NaN,NaN,NaN,NaN
2016,4,18,NaN,NaN,NaN,NaN
2016,4,19,NaN,NaN,NaN,NaN
2016,4,20,NaN,NaN,NaN,NaN
2016,4,21,NaN,NaN,NaN,NaN
2016,4,22,NaN,NaN,NaN,NaN
2016,4,23,NaN,NaN,NaN,NaN
2016,4,24,NaN,NaN,NaN,NaN
2016,4,25,NaN,NaN,NaN,NaN
2016,4,26,NaN,NaN,NaN,NaN
2016,4,27,NaN,NaN,NaN,NaN
2016,4,28,NaN,NaN,NaN,NaN
2016,4,29,NaN,NaN,NaN,NaN
2016,4,30,NaN,NaN,NaN,NaN
2016,5,1,NaN,NaN,NaN,NaN
2016,5,2,NaN,NaN,NaN,NaN
2016,5,3,NaN,NaN,NaN,NaN
2016,5,4,NaN,NaN,NaN,NaN
2016,5,5,NaN,NaN,NaN,NaN
2016,5,6,NaN,NaN,NaN,NaN
2016,5,7,NaN,NaN,NaN,NaN
2016,5,8,NaN,NaN,NaN,NaN
2016,5,9,NaN,NaN,NaN,NaN
2016,5,10,NaN,NaN,NaN,NaN
2016,5,11,NaN,NaN,NaN,NaN
2016,5,12,NaN,NaN,NaN,NaN
2016,5,13,NaN,NaN,NaN,NaN
2016,5,14,NaN,NaN,NaN,NaN
2016,5,15,NaN,NaN,NaN,NaN
2016,5,16,NaN,NaN,NaN,NaN
2016,5,17,NaN,NaN,NaN,NaN
2016,5,18,NaN,NaN,NaN,NaN
2016,5,19,NaN,NaN,NaN,NaN
2016,5,20,NaN,NaN,NaN,NaN
2016,5,21,NaN,NaN,NaN,NaN
2016,5,22,NaN,NaN,NaN,NaN
2016,5,23,NaN,NaN,NaN,NaN
2016,5,24,NaN,NaN,NaN,NaN
2016,5,25,NaN,NaN,NaN,NaN
2016,5,26,NaN,NaN,NaN,NaN
2016,5,27,NaN,NaN,NaN,NaN
2016,5,28,NaN,NaN,NaN,NaN
2016,5,29,NaN,NaN,NaN,NaN
2016,5,30,NaN,NaN,NaN,NaN
2016,5,31,NaN,NaN,NaN,NaN
2016,6,1,NaN,NaN,NaN,NaN
2016,6,2,NaN,NaN,NaN,NaN
2016,6,3,NaN,NaN,NaN,NaN
2016,6,4,NaN,NaN,NaN,NaN
2016,6,5,NaN,NaN,NaN,NaN
2016,6,6,NaN,NaN,NaN,NaN
2016,6,7,NaN,NaN,NaN,NaN
2016,6,8,NaN,NaN,NaN,NaN
2016,6,9,NaN,NaN,NaN,NaN
2016,6,10,NaN,NaN,NaN,NaN
2016,6,11,NaN,NaN,NaN,NaN
2016,6,12,NaN,NaN,NaN,NaN
2016,6,13,NaN,NaN,NaN,NaN
2016,6,14,NaN,NaN,NaN,NaN
2016,6,15,NaN,NaN,NaN,NaN
2016,6,16,NaN,NaN,NaN,NaN
2016,6,17,NaN,NaN,NaN,NaN
2016,6,18,NaN,NaN,NaN,NaN
2016,6,19,NaN,NaN,NaN,NaN
2016,6,20,NaN,NaN,NaN,NaN
2016,6,21,NaN,NaN,NaN,NaN
2016,6,22,NaN,NaN,NaN,NaN
2016,6,23,NaN,NaN,NaN,NaN
2016,6,24,NaN,NaN,NaN,NaN
2016,6,25,NaN,NaN,NaN,NaN
2016,6,26,NaN,NaN,NaN,NaN
2016,6,27,NaN,NaN,NaN,NaN
2016,6,28,NaN,NaN,NaN,NaN
2016,6,29,NaN,NaN,NaN,NaN
2016,6,30,NaN,NaN,NaN,NaN
2016,7,1,NaN,NaN,NaN,NaN
2016,7,2,NaN,NaN,NaN,NaN
2016,7,3,NaN,NaN,NaN,NaN
2016,7,4,NaN,NaN,NaN,NaN
2016,7,5,NaN,NaN,NaN,NaN
2016,7,6,NaN,NaN,NaN,NaN
2016,7,7,NaN,NaN,NaN,NaN
2016,7,8,NaN,NaN,NaN,NaN
2016,7,9,NaN,NaN,NaN,NaN
2016,7,10,NaN,NaN,NaN,NaN
2016,7,11,NaN,NaN,NaN,NaN
2016,7,12,NaN,NaN,NaN,NaN
2016,7,13,NaN,NaN,NaN,NaN
2016,7,14,NaN,NaN,NaN,NaN
2016,7,15,NaN,NaN,NaN,NaN
2016,7,16,NaN,NaN,NaN,NaN
2016,7,17,NaN,NaN,NaN,NaN
2016,7,18,NaN,NaN,NaN,NaN
2016,7,19,NaN,NaN,NaN,NaN
2016,7,20,NaN,NaN,NaN,NaN
2016,7,21,NaN,NaN,NaN,NaN
2016,7,22,NaN,NaN,NaN,NaN
2016,7,23,NaN,NaN,NaN,NaN
2016,7,24,NaN,NaN,NaN,NaN
2016,7,25,NaN,NaN,NaN,NaN
2016,7,26,NaN,NaN,NaN,NaN
2016,7,27,NaN,NaN,NaN,NaN
2016,7,28,NaN,NaN,NaN,NaN
2016,7,29,NaN,NaN,NaN,NaN
2016,7,30,NaN,NaN,NaN,NaN
2016,7,31,NaN,NaN,NaN,NaN
2016,8,1,NaN,NaN,NaN,NaN
2016,8,2,NaN,NaN,NaN,NaN
2016,8,3,NaN,NaN,NaN,NaN
2016,8,4,NaN,NaN,NaN,NaN
2016,8,5,NaN,NaN,NaN,NaN
2016,8,6,NaN,NaN,NaN,NaN
2016,8,7,NaN,NaN,NaN,NaN
2016,8,8,NaN,NaN,NaN,NaN
2016,8,9,NaN,NaN,NaN,NaN
2016,8,10,NaN,NaN,NaN,NaN
2016,8,11,NaN,NaN,NaN,NaN
2016,8,12,NaN,NaN,NaN,NaN
2016,8,13,NaN,NaN,NaN,NaN
